Team,Player,First Name,Last Name,Age,Pos,F,D,G,C,RW,LW,RD,LD,CH 20-21,CH 21-22,CH 22-23,CH 23-24,CH 24-25,CH 25-26,CH 26-27,CH Total,CH Avg,Cap%,NMC,Expiry,UFA Expiry,RFA Expiry,27/54,Game Req,Must Protect,Under Contract 21/22,UFA,Meets Exposure,Overall,OPS,DPS,PS,GP,GAOPS,GADPS,GAPS,CH 21-22_scaled,CH Total_scaled,CH Avg_scaled,OPS_scaled,DPS_scaled,PS_scaled,GAOPS_scaled,GADPS_scaled,GAPS_scaled,Overall_scaled,CH 20-21_standard,CH 21-22_standard,CH 22-23_standard,CH 23-24_standard,CH 24-25_standard,CH 25-26_standard,CH 26-27_standard,CH Avg_standard,Overall_standard,PS_standard,GAPS_standard
DET,Bobby Ryan,Bobby,Ryan,34,RW,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,77.0,0.8,0.1,0.9,33.0,1.4,0.2,1.5,0.0,0.0,0.0,3.264120552693134,0.4215750333796851,1.5661242781618594,4.850971319004935,0.5796043399193512,2.0125356184556917,3.4537745011084677,9.384075716119229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368892834173662,9.405688431901748,9.517105797860204
DET,Adam Erne,Adam,Erne,26,LW,1,0,0,0,0,1,0,0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,No,0,0,0,73.0,1.5,0.8,2.2,45.0,1.9,1.0,2.7,0.0,0.0,0.0,6.120226036299626,3.3726002670374813,3.828303791062323,6.670085563631784,3.4003454608601937,3.607656441972425,3.2743576439080275,9.38324551152264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511192214853658,10.0097162654185,9.937741090022843
DET,Michael Rasmussen,Michael,Rasmussen,22,LW,1,0,0,0,0,1,0,0,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,No,0,0,0,0.0,-0.1,0.6,0.5,40.0,-0.1,0.8,0.7,0.0,0.0,0.0,-0.4080150690866417,2.5294502002781107,0.8700690434232552,-0.5002564172723838,2.869041482600788,0.9224121584588584,0.0,9.340074872499931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.219833713896593,9.236682269751778
DET,Evgeny Svechnikov,Evgeny,Svechnikov,24,LW,1,0,0,0,0,1,0,0,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,6 GR,0,No,0,0,0,0.0,0.5,0.2,0.7,21.0,1.3,0.5,1.9,0.0,0.0,0.0,2.040075345433209,0.8431500667593703,1.2180966607925572,4.76434683116556,1.821613639746532,2.459765755890289,0.0,9.331772826534026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31276107289917,9.657317561914418
DET,Sam Gagner,Sam,Gagner,31,C,1,0,0,1,0,0,0,0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,75.0,0.5,0.7,1.2,42.0,0.7,0.9,1.6,0.0,0.0,0.0,2.040075345433209,2.951025233657796,2.0881657042158124,2.38217341558278,3.187823869556431,2.108370647905962,3.364066072508247,9.321810371374939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940042524513661,9.545079470405613,9.552158738873757
DET,Taro Hirose,Taro,Hirose,25,LW,1,0,0,0,0,1,0,0,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,21 GR,0,No,0,1,0,75.0,0.0,0.2,0.2,6.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8431500667593703,0.3480276173693021,0.0,0.6831051149049496,0.2635463309882453,3.364066072508247,9.311432813917557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940042524513661,9.080442675392726,9.061417564684012
DET,Riley Barber,Riley,Barber,27,RW,1,0,0,0,1,0,0,0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,False,UFA (2022),2022.0,0.0,27 GR,0,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.545818145382238,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.301055256460176,8.970842692236532,0.0,0.0,0.0,0.0,0.0,8.970842692236532,0.0,0.0,0.0
DET,Hayden Verbeek,Hayden,Verbeek,23,C,1,0,0,1,0,0,0,0,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,27 GR,0,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.281545448440298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,Dominic Turgeon,Dominic,Turgeon,25,C,1,0,0,1,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280300141545412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,Turner Elson,Turner,Elson,28,LW,1,0,0,0,0,1,0,0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26992258408803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,Givani Smith,Givani,Smith,23,LW,1,0,0,0,0,1,0,0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,11 GR,0,No,0,0,0,73.0,0.0,0.0,0.1,16.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.174013808684651,0.0,0.0,0.4612060792294293,3.2743576439080275,9.265356458806782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511192214853658,9.033978995891438,9.13152344671112
DET,Kyle Criscuolo,Kyle,Criscuolo,29,C,1,0,0,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,Thomas Greiss,Thomas,Greiss,35,G,0,0,1,0,0,0,0,0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,3.6,3.6,4.4,False,UFA (2022),2022.0,0.0,0,0,No,1,0,1,80.0,0.0,0.0,5.6,34.0,0.0,0.0,9.2,3.6,2.4561816542200714,3.6,0.0,0.0,9.744773286340456,0.0,0.0,12.154136676163782,3.588337144008797,10.463341691686935,10.005446585403977,0.0,0.0,0.0,0.0,0.0,10.005446585403977,10.012168298663667,11.589481368462314,12.216182255903806
DET,Jonathan Bernier,Jonathan,Bernier,32,G,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,No,0,1,0,82.0,0.0,0.0,5.0,24.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,8.700690434232552,0.0,0.0,15.37353597431431,3.678045572609017,10.214280312709771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.441018608323668,11.310699291454583,13.092505781242638
DET,Kevin Boyle,Kevin,Boyle,29,G,0,0,1,0,0,0,0,0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.290677699002794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,Calvin Pickard,Calvin,Pickard,29,G,0,0,1,0,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,No,0,1,0,0.0,0.0,0.0,0.3,6.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5220414260539531,0.0,0.0,0.3953194964823679,0.0,9.280300141545412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.126906354894015,9.096470505697566
DET,Kaden Fulcher,Kaden,Fulcher,22,G,0,0,1,0,0,0,0,0,0.733,0.733,0.0,0.0,0.0,0.0,0.0,0.733,0.733,0.9,False,RFA (2022),0.0,2022.0,0,0,No,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733333,0.500333072509491,0.733333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.273243402474392,8.946086099078597,0.0,0.0,0.0,0.0,0.0,8.946086099078597,0.0,0.0,0.0
EDM,Darnell Nurse,Darnell,Nurse,26,LD,0,1,0,0,0,0,0,1,5.6,5.6,0.0,0.0,0.0,0.0,0.0,5.6,5.6,6.9,False,UFA (2022),2022.0,0.0,1,1,No,1,0,1,82.0,3.7,5.3,9.0,55.0,3.8,5.4,9.2,5.6,3.820727017675666,5.6,15.096557556205743,22.34347676912331,15.661242781618595,13.461445410238692,18.431418009435365,12.075213710734143,3.678045572609017,11.293546288277476,10.744449366237864,0.0,0.0,0.0,0.0,0.0,10.744449366237864,10.441018608323668,13.16924647150613,12.216182255903806
EDM,Duncan Keith,Duncan,Keith,37,LD,0,1,0,0,0,0,0,1,5.538,5.538,5.538,0.0,0.0,0.0,0.0,11.077,5.538,6.8,True,UFA (2023),2023.0,0.0,1,1,Yes,1,0,1,76.0,0.4,1.7,2.1,54.0,0.4,1.8,2.2,5.538462,7.557482642775002,5.538462,1.632060276346567,7.166775567454647,3.654289982377672,1.4822412363626187,6.021445086939925,2.869726715205337,3.408920286808357,11.267809945783169,10.721540280032015,10.225155506512866,0.0,0.0,0.0,0.0,10.721540280032015,9.15446767934366,9.96325258591721,9.762476384955077
EDM,Oscar Klefbom,Oscar,Klefbom,27,LD,0,1,0,0,0,0,0,1,4.167,4.167,4.167,0.0,0.0,0.0,0.0,8.334,4.167,5.1,False,UFA (2023),2023.0,0.0,1,1,No,1,0,1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.167,5.686060529519465,4.167,0.0,0.0,0.0,0.0,0.0,0.0,3.767754001209237,10.698704694820353,10.214953873770384,9.711856247325182,0.0,0.0,0.0,0.0,10.214953873770384,10.869868917983672,0.0,0.0
EDM,Adam Larsson,Adam,Larsson,28,RD,0,1,0,0,0,0,1,0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,80.0,-0.1,2.4,2.3,55.0,-0.1,2.4,2.3,0.0,0.0,0.0,-0.4080150690866417,10.117800801112445,4.0023175997469735,-0.36382284892537,8.346302494838655,3.085887948298726,3.588337144008797,10.698704694820353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.012168298663667,10.056179944919789,9.79752932596863
EDM,Kris Russell,Kris,Russell,34,LD/RD,0,1,0,0,0,0,1,1,4.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,1.25,1.5,False,UFA (2022),2022.0,0.0,1,1,No,1,0,1,76.0,0.1,1.4,1.5,35.0,0.2,2.2,2.4,1.25,0.852840852159747,1.25,0.4080150690866417,5.902050467315592,2.6102071302697656,0.5717216197398673,7.650777286935434,3.162555971858944,3.4313473939584123,10.629382611005042,9.137118317924157,0.0,0.0,0.0,0.0,0.0,9.137118317924157,9.15446767934366,9.68447050890948,9.832582266982184
EDM,Tyson Barrie,Tyson,Barrie,29,RD,0,1,0,0,0,0,1,0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,80.0,4.3,3.1,7.4,55.0,4.4,3.2,7.5,0.0,0.0,0.0,17.544647970725595,13.06882603477024,12.877021842664178,15.644382503790911,10.780640722499932,9.928509051048076,3.588337144008797,10.525607036431225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.012168298663667,12.42582759948551,11.6202822586734
EDM,Ethan Bear,Ethan,Bear,24,RD,0,1,0,0,0,0,1,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,False,RFA (2022),0.0,2022.0,1,1,No,1,0,1,83.0,0.1,1.5,1.7,42.0,0.1,2.0,2.3,2.0,1.364545363455595,2.0,0.4080150690866417,6.323625500695277,2.958234747639068,0.476434683116556,6.831051149049496,2.98685841786678,3.722899786909127,9.799178014414501,9.414244360736866,0.0,0.0,0.0,0.0,0.0,9.414244360736866,10.65544376315367,9.777397867912057,9.79752932596863
EDM,Dmitry Kulikov,Dmitry,Kulikov,30,LD,0,1,0,0,0,0,0,1,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,75.0,-0.7,1.6,0.9,47.0,-0.8,1.9,1.1,0.0,0.0,0.0,-2.856105483606492,6.745200534074963,1.5661242781618594,-2.980250996516329,6.511299818668456,1.413056923596549,3.3855960953723003,9.44634106086352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940042524513661,9.405688431901748,9.376894033805991
EDM,Slater Koekkoek,Slater,Koekkoek,27,LD/RD,0,1,0,0,0,0,1,1,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,81.0,-0.1,-0.1,-0.1,17.0,-0.3,-0.3,-0.3,0.0,0.0,0.0,-0.4080150690866417,-0.4215750333796851,-0.174013808684651,-1.1770739229938445,-1.1251143069022698,-0.4340763098629922,3.633191358308907,9.321810371374939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.226593453493669,8.941051636888862,8.886152859616246
EDM,William Lagesson,William,Lagesson,25,LD,0,1,0,0,0,0,0,1,0.725,0.725,0.0,0.0,0.0,0.0,0.0,0.725,0.725,0.9,False,RFA (2022),0.0,2022.0,8 GR,0,No,1,0,0,0.0,-0.1,0.6,0.5,19.0,-0.3,1.8,1.5,0.725,0.4946476942526532,0.725,-0.4080150690866417,2.5294502002781107,0.8700690434232552,-1.0531714047839658,6.040087331791133,1.9419203335975967,0.0,9.26992258408803,8.94313008795526,0.0,0.0,0.0,0.0,0.0,8.94313008795526,0.0,9.219833713896593,9.517105797860204
EDM,Connor McDavid,Connor,McDavid,24,C,1,0,0,1,0,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,0.0,62.5,12.5,15.3,False,UFA (2026),2026.0,0.0,1,1,No,1,0,1,96.0,10.7,2.3,13.0,55.0,10.9,2.3,13.2,12.5,42.64204260798735,12.5,43.65761239227066,9.696225767732756,22.621795129004635,38.92904483501459,7.998539890887044,17.44197535994932,4.306004572810557,14.157752146514845,13.29400896011478,12.831712357325895,12.72596415288913,12.606080126973048,12.467378529249832,0.0,13.29400896011478,13.442970775943689,15.027793651557676,13.618299896445937
EDM,Leon Draisaitl,Leon,Draisaitl,25,C,1,0,0,1,0,0,0,0,8.5,8.5,8.5,8.5,8.5,0.0,0.0,34.0,8.5,10.4,False,UFA (2025),2025.0,0.0,1,1,No,1,0,1,92.0,8.3,2.6,10.9,55.0,8.5,2.6,11.1,8.5,23.19727117874512,8.5,33.86525073419127,10.960950867871814,18.96750514662697,30.19729646080572,9.041827702741877,14.624425494111357,4.126587715610117,12.497342953333762,11.816003398447004,11.334121520892095,10.995798649701456,10.737038207754928,0.0,0.0,11.816003398447004,12.585270156623682,14.052056382030614,12.882188135161318
EDM,Ryan Nugent-Hopkins,Ryan,Nugent-Hopkins,28,C,1,0,0,1,0,0,0,0,6.0,5.125,5.125,5.125,5.125,5.125,5.125,30.75,5.125,6.3,False,UFA (2029),2029.0,0.0,1,1,No,1,0,1,85.0,2.3,1.1,3.4,51.0,2.5,1.2,3.7,5.125,20.979884963129777,5.125,9.38434658899276,4.637325367176537,5.916469495278135,9.024233409619471,4.125419125308324,4.919531511780579,3.8126082155093473,11.459587207595584,10.568936205789816,10.070529252651077,9.535971506386858,9.16003408841464,9.101307684288162,8.834171955050925,10.568936205789816,11.084294072813673,10.567280419433963,10.288270500158376
EDM,James Neal,James,Neal,33,RW,1,0,0,0,1,0,0,0,5.75,5.75,5.75,0.0,0.0,0.0,0.0,11.5,5.75,7.1,False,UFA (2023),2023.0,0.0,1,1,No,1,0,1,76.0,0.6,0.3,0.9,28.0,1.2,0.6,1.8,5.75,7.846135839869672,5.75,2.4480904145198505,1.2647251001390554,1.5661242781618594,4.287912148049004,2.0493153447148487,2.371916978894208,3.408920286808357,11.355811633021768,10.799874574800407,10.304527820843859,0.0,0.0,0.0,0.0,10.799874574800407,9.15446767934366,9.405688431901748,9.622264620900864
EDM,Zack Kassian,Zack,Kassian,30,RW,1,0,0,0,1,0,0,0,3.2,3.2,3.2,3.2,0.0,0.0,0.0,9.6,3.2,3.9,False,UFA (2024),2024.0,0.0,1,1,No,1,0,1,77.0,-0.2,0.2,0.0,27.0,-0.4,0.4,0.0,3.2,6.549817744586858,3.2000000000000006,-0.8160301381732835,0.8431500667593703,0.0,-1.4822412363626187,1.4168106086917471,0.0,3.4537745011084677,10.297300772368827,9.857646029237198,9.349813662617311,8.70332935797779,0.0,0.0,0.0,9.857646029237198,9.368892834173662,0.0,0.0
EDM,Alex Chiasson,Alex,Chiasson,30,RW,1,0,0,0,1,0,0,0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,78.0,1.1,0.3,1.3,44.0,1.4,0.4,1.7,0.0,0.0,0.0,4.48816575995306,1.2647251001390554,2.262179512900464,5.002564172723838,1.30410976481854,2.1802469199936656,3.4986287154085773,9.861443359158791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583317989003664,9.591543149906903,9.58721167988731
EDM,Kyle Turris,Kyle,Turris,31,C,1,0,0,1,0,0,0,0,1.65,1.65,0.0,0.0,0.0,0.0,0.0,1.65,1.65,2.0,False,UFA (2022),2022.0,0.0,1,1,No,1,0,1,79.0,-0.2,-0.1,-0.3,27.0,-0.4,-0.2,-0.6,1.65,1.125749924850866,1.65,-0.8160301381732835,-0.4215750333796851,-0.5220414260539531,-1.4822412363626187,-0.7084053043458736,-0.8199219186300963,3.5434829297086874,9.653892210011156,9.284918874090934,0.0,0.0,0.0,0.0,0.0,9.284918874090934,9.797743143833666,8.848124277886283,8.780994036575585
EDM,Josh Archibald,Josh,Archibald,28,RW,1,0,0,0,1,0,0,0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.8,False,UFA (2022),2022.0,0.0,1,1,No,1,0,1,76.0,0.1,0.9,1.0,51.0,0.1,1.0,1.1,1.5,1.0234090225916963,1.5,0.4080150690866417,3.7941753004171663,1.7401380868465104,0.3923579743312815,3.37534292070681,1.4469210328766409,3.408920286808357,9.591626865266866,9.229493665528393,0.0,0.0,0.0,0.0,0.0,9.229493665528393,9.15446767934366,9.452152111403036,9.376894033805991
EDM,Jujhar Khaira,Jujhar,Khaira,26,C,1,0,0,1,0,0,0,0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,No,0,0,0,74.0,0.1,0.5,0.7,39.0,0.1,0.7,1.0,0.0,0.0,0.0,0.4080150690866417,2.1078751668984257,1.2180966607925572,0.5130835048947527,2.452172207351101,1.3244892531716943,3.3192118582081376,9.467096175778284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72561736968366,9.31276107289917,9.341841092792437
EDM,Jesse Puljujarvi,Jesse,Puljujarvi,23,RW,1,0,0,0,1,0,0,0,1.175,1.175,0.0,0.0,0.0,0.0,0.0,1.175,1.175,1.4,False,RFA (2022),0.0,2022.0,1,1,No,1,0,1,77.0,1.8,1.1,3.0,54.0,1.9,1.1,3.1,1.175,0.8016704010301622,1.175,7.344271243559552,4.637325367176537,5.220414260539531,6.670085563631784,3.8962291739023054,4.099609593150482,3.4537745011084677,9.456718618320902,9.109405713642886,0.0,0.0,0.0,0.0,0.0,9.109405713642886,9.368892834173662,10.381425701428808,10.077952854077056
EDM,Tyler Ennis,Tyler,Ennis,31,C,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,78.0,0.2,0.4,0.6,30.0,0.4,0.7,1.1,0.0,0.0,0.0,0.8160301381732835,1.6863001335187406,1.0440828521079062,1.334017112726357,2.550259095645145,1.4758594535341734,3.4986287154085773,9.384075716119229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583317989003664,9.266297393397881,9.376894033805991
EDM,Dominik Kahun,Dominik,Kahun,26,LW,1,0,0,0,0,1,0,0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,No,0,0,0,80.0,0.8,0.5,1.3,47.0,1.0,0.6,1.5,0.0,0.0,0.0,3.264120552693134,2.1078751668984257,2.262179512900464,3.406001138875805,2.034781193333892,2.0410822229727934,3.588337144008797,9.373698158661847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.012168298663667,9.591543149906903,9.517105797860204
EDM,Cooper Marody,Cooper,Marody,24,C,1,0,0,1,0,0,0,0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,27 GR,0,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.352943043747084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,Kailer Yamamoto,Kailer,Yamamoto,22,RW,1,0,0,0,1,0,0,0,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,No,0,0,0,80.0,0.6,1.3,1.9,52.0,0.6,1.4,2.0,0.0,0.0,0.0,2.4480904145198505,5.480475433935907,3.3062623650083696,2.308875772026387,4.781735804334646,2.696281693956663,3.588337144008797,9.340074872499931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.012168298663667,9.870325226914634,9.692370502927972
EDM,Tyler Benson,Tyler,Benson,23,LW,1,0,0,0,0,1,0,0,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,27 GR,0,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.304376074846537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,Alan Quine,Alan,Quine,28,C,1,0,0,1,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280300141545412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,Seth Griffith,Seth,Griffith,28,RW,1,0,0,0,1,0,0,0,0.725,0.725,0.0,0.0,0.0,0.0,0.0,0.725,0.725,0.9,False,UFA (2022),2022.0,0.0,27 GR,0,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.4946476942526532,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26992258408803,8.94313008795526,0.0,0.0,0.0,0.0,0.0,8.94313008795526,0.0,0.0,0.0
EDM,Joseph Gambardella,Joseph,Gambardella,27,LW,1,0,0,0,0,1,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,Patrick Russell,Patrick,Russell,28,RW,1,0,0,0,1,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1 GR,0,No,0,1,0,73.0,0.0,0.1,0.1,8.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4215750333796851,0.174013808684651,0.0,0.3415525574524748,0.1317731654941226,3.2743576439080275,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511192214853658,9.033978995891438,9.026364623670458
EDM,Devin Shore,Devin,Shore,26,LW,1,0,0,0,0,1,0,0,0.7,0.85,0.85,0.0,0.0,0.0,0.0,1.7,0.85,1.0,False,UFA (2023),2023.0,0.0,1,1,No,1,0,1,76.0,0.3,0.3,0.6,38.0,0.4,0.4,0.9,0.85,1.159863558937256,0.85,1.2240452072599253,1.2647251001390554,1.0440828521079062,1.5797571071759489,1.5100218329477832,1.165152200158558,3.408920286808357,9.259545026630649,8.98931776175738,8.469979046212455,0.0,0.0,0.0,0.0,8.98931776175738,9.15446767934366,9.266297393397881,9.306788151778886
EDM,Anton Slepyshev,Anton,Slepyshev,27,LW,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA,0.0,0.0,27 GR,0,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,Bogdan Yakimov,Bogdan,Yakimov,26,C,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA,0.0,0.0,27 GR,0,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,Mikko Koskinen,Mikko,Koskinen,32,G,0,0,1,0,0,0,0,0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,4.5,4.5,5.5,False,UFA (2022),2022.0,0.0,0,0,No,1,0,1,80.0,0.0,0.0,3.5,25.0,0.0,0.0,7.8,4.5,3.070227067775089,4.5,0.0,0.0,6.090483303962786,0.0,0.0,10.331016174739217,3.588337144008797,10.836933760152679,10.337997836779227,0.0,0.0,0.0,0.0,0.0,10.337997836779227,10.012168298663667,10.613744098935253,11.72544108171406
